video_id,video_path,category,binary_label,compression,split,original_fps,num_frames
896_128,NeuralTextures/896_128.mp4,NeuralTextures,1,c23,val,25.0,531
897_969,NeuralTextures/897_969.mp4,NeuralTextures,1,c23,test,25.0,333
898_922,NeuralTextures/898_922.mp4,NeuralTextures,1,c23,train,25.0,349
899_914,NeuralTextures/899_914.mp4,NeuralTextures,1,c23,train,30.0,307
900_926,NeuralTextures/900_926.mp4,NeuralTextures,1,c23,train,25.0,333
901_902,NeuralTextures/901_902.mp4,NeuralTextures,1,c23,train,30.0,295
902_901,NeuralTextures/902_901.mp4,NeuralTextures,1,c23,train,30.0,295
903_792,NeuralTextures/903_792.mp4,NeuralTextures,1,c23,train,25.0,383
904_046,NeuralTextures/904_046.mp4,NeuralTextures,1,c23,train,30.0,359
905_860,NeuralTextures/905_860.mp4,NeuralTextures,1,c23,test,30.0,382
906_847,NeuralTextures/906_847.mp4,NeuralTextures,1,c23,train,30.0,301
907_795,NeuralTextures/907_795.mp4,NeuralTextures,1,c23,train,30.0,525
908_207,NeuralTextures/908_207.mp4,NeuralTextures,1,c23,val,24.0,346
909_857,NeuralTextures/909_857.mp4,NeuralTextures,1,c23,test,30.0,637
910_911,NeuralTextures/910_911.mp4,NeuralTextures,1,c23,train,30.0,292
911_910,NeuralTextures/911_910.mp4,NeuralTextures,1,c23,train,30.0,292
912_927,NeuralTextures/912_927.mp4,NeuralTextures,1,c23,train,25.0,647
913_893,NeuralTextures/913_893.mp4,NeuralTextures,1,c23,train,30.0,537
914_899,NeuralTextures/914_899.mp4,NeuralTextures,1,c23,train,30.0,307
915_895,NeuralTextures/915_895.mp4,NeuralTextures,1,c23,train,25.0,294
916_783,NeuralTextures/916_783.mp4,NeuralTextures,1,c23,train,30.0,403
917_924,NeuralTextures/917_924.mp4,NeuralTextures,1,c23,train,25.0,448
918_934,NeuralTextures/918_934.mp4,NeuralTextures,1,c23,train,25.0,377
919_015,NeuralTextures/919_015.mp4,NeuralTextures,1,c23,train,30.0,437
920_811,NeuralTextures/920_811.mp4,NeuralTextures,1,c23,train,25.0,371
921_569,NeuralTextures/921_569.mp4,NeuralTextures,1,c23,val,30.0,296
922_898,NeuralTextures/922_898.mp4,NeuralTextures,1,c23,val,25.0,349
923_023,NeuralTextures/923_023.mp4,NeuralTextures,1,c23,train,25.0,553
924_917,NeuralTextures/924_917.mp4,NeuralTextures,1,c23,val,25.0,448
925_933,NeuralTextures/925_933.mp4,NeuralTextures,1,c23,train,30.0,356
926_900,NeuralTextures/926_900.mp4,NeuralTextures,1,c23,test,25.0,333
927_912,NeuralTextures/927_912.mp4,NeuralTextures,1,c23,train,25.0,647
928_160,NeuralTextures/928_160.mp4,NeuralTextures,1,c23,train,30.0,376
929_962,NeuralTextures/929_962.mp4,NeuralTextures,1,c23,train,30.0,460
930_763,NeuralTextures/930_763.mp4,NeuralTextures,1,c23,train,30.0,448
931_936,NeuralTextures/931_936.mp4,NeuralTextures,1,c23,train,25.0,297
932_384,NeuralTextures/932_384.mp4,NeuralTextures,1,c23,train,25.0,462
933_925,NeuralTextures/933_925.mp4,NeuralTextures,1,c23,train,30.0,356
934_918,NeuralTextures/934_918.mp4,NeuralTextures,1,c23,train,25.0,377
935_733,NeuralTextures/935_733.mp4,NeuralTextures,1,c23,train,25.0,518
936_931,NeuralTextures/936_931.mp4,NeuralTextures,1,c23,train,25.0,297
937_888,NeuralTextures/937_888.mp4,NeuralTextures,1,c23,train,25.0,307
938_987,NeuralTextures/938_987.mp4,NeuralTextures,1,c23,train,25.0,369
939_115,NeuralTextures/939_115.mp4,NeuralTextures,1,c23,test,30.0,320
940_941,NeuralTextures/940_941.mp4,NeuralTextures,1,c23,train,25.0,309
941_940,NeuralTextures/941_940.mp4,NeuralTextures,1,c23,val,25.0,309
942_943,NeuralTextures/942_943.mp4,NeuralTextures,1,c23,train,25.0,470
943_942,NeuralTextures/943_942.mp4,NeuralTextures,1,c23,train,25.0,470
944_032,NeuralTextures/944_032.mp4,NeuralTextures,1,c23,val,30.0,310
945_044,NeuralTextures/945_044.mp4,NeuralTextures,1,c23,train,30.0,335
946_049,NeuralTextures/946_049.mp4,NeuralTextures,1,c23,train,30.0,360
947_951,NeuralTextures/947_951.mp4,NeuralTextures,1,c23,test,30.0,641
948_965,NeuralTextures/948_965.mp4,NeuralTextures,1,c23,test,30.0,348
949_868,NeuralTextures/949_868.mp4,NeuralTextures,1,c23,train,30.0,431
950_836,NeuralTextures/950_836.mp4,NeuralTextures,1,c23,train,30.0,343
951_947,NeuralTextures/951_947.mp4,NeuralTextures,1,c23,train,30.0,641
952_882,NeuralTextures/952_882.mp4,NeuralTextures,1,c23,train,30.0,333
953_974,NeuralTextures/953_974.mp4,NeuralTextures,1,c23,train,25.0,318
954_976,NeuralTextures/954_976.mp4,NeuralTextures,1,c23,train,25.0,328
955_078,NeuralTextures/955_078.mp4,NeuralTextures,1,c23,train,25.0,523
956_958,NeuralTextures/956_958.mp4,NeuralTextures,1,c23,train,25.0,392
957_959,NeuralTextures/957_959.mp4,NeuralTextures,1,c23,train,30.0,418
958_956,NeuralTextures/958_956.mp4,NeuralTextures,1,c23,train,25.0,392
959_957,NeuralTextures/959_957.mp4,NeuralTextures,1,c23,train,30.0,418
960_999,NeuralTextures/960_999.mp4,NeuralTextures,1,c23,train,30.0,335
961_069,NeuralTextures/961_069.mp4,NeuralTextures,1,c23,train,30.0,323
962_929,NeuralTextures/962_929.mp4,NeuralTextures,1,c23,train,30.0,460
963_879,NeuralTextures/963_879.mp4,NeuralTextures,1,c23,train,30.0,692
964_174,NeuralTextures/964_174.mp4,NeuralTextures,1,c23,train,60.0,414
965_948,NeuralTextures/965_948.mp4,NeuralTextures,1,c23,train,30.0,348
966_988,NeuralTextures/966_988.mp4,NeuralTextures,1,c23,train,25.0,364
967_984,NeuralTextures/967_984.mp4,NeuralTextures,1,c23,val,25.0,339
968_884,NeuralTextures/968_884.mp4,NeuralTextures,1,c23,train,25.0,300
969_897,NeuralTextures/969_897.mp4,NeuralTextures,1,c23,train,25.0,333
970_973,NeuralTextures/970_973.mp4,NeuralTextures,1,c23,train,25.0,476
971_564,NeuralTextures/971_564.mp4,NeuralTextures,1,c23,train,30.0,354
972_718,NeuralTextures/972_718.mp4,NeuralTextures,1,c23,train,25.0,311
973_970,NeuralTextures/973_970.mp4,NeuralTextures,1,c23,train,25.0,476
974_953,NeuralTextures/974_953.mp4,NeuralTextures,1,c23,train,25.0,318
975_978,NeuralTextures/975_978.mp4,NeuralTextures,1,c23,train,30.0,304
976_954,NeuralTextures/976_954.mp4,NeuralTextures,1,c23,train,25.0,328
977_075,NeuralTextures/977_075.mp4,NeuralTextures,1,c23,train,30.0,613
978_975,NeuralTextures/978_975.mp4,NeuralTextures,1,c23,train,30.0,304
979_875,NeuralTextures/979_875.mp4,NeuralTextures,1,c23,train,30.0,335
980_992,NeuralTextures/980_992.mp4,NeuralTextures,1,c23,val,25.0,383
981_985,NeuralTextures/981_985.mp4,NeuralTextures,1,c23,train,25.0,343
982_004,NeuralTextures/982_004.mp4,NeuralTextures,1,c23,train,25.0,309
983_113,NeuralTextures/983_113.mp4,NeuralTextures,1,c23,train,25.0,406
984_967,NeuralTextures/984_967.mp4,NeuralTextures,1,c23,train,25.0,339
985_981,NeuralTextures/985_981.mp4,NeuralTextures,1,c23,train,25.0,343
986_994,NeuralTextures/986_994.mp4,NeuralTextures,1,c23,train,25.0,316
987_938,NeuralTextures/987_938.mp4,NeuralTextures,1,c23,val,25.0,369
988_966,NeuralTextures/988_966.mp4,NeuralTextures,1,c23,val,25.0,364
989_993,NeuralTextures/989_993.mp4,NeuralTextures,1,c23,val,25.0,409
990_008,NeuralTextures/990_008.mp4,NeuralTextures,1,c23,val,25.0,305
991_064,NeuralTextures/991_064.mp4,NeuralTextures,1,c23,train,25.0,402
992_980,NeuralTextures/992_980.mp4,NeuralTextures,1,c23,train,25.0,383
993_989,NeuralTextures/993_989.mp4,NeuralTextures,1,c23,train,25.0,409
994_986,NeuralTextures/994_986.mp4,NeuralTextures,1,c23,train,25.0,316
995_233,NeuralTextures/995_233.mp4,NeuralTextures,1,c23,train,30.0,548
996_056,NeuralTextures/996_056.mp4,NeuralTextures,1,c23,train,25.0,312
997_040,NeuralTextures/997_040.mp4,NeuralTextures,1,c23,val,25.0,438
998_561,NeuralTextures/998_561.mp4,NeuralTextures,1,c23,train,30.0,344
999_960,NeuralTextures/999_960.mp4,NeuralTextures,1,c23,train,30.0,335
000,original/000.mp4,original,0,c23,test,25.0,396
001,original/001.mp4,original,0,c23,train,25.0,460
002,original/002.mp4,original,0,c23,train,30.0,693
003,original/003.mp4,original,0,c23,val,25.0,303
004,original/004.mp4,original,0,c23,train,25.0,309
005,original/005.mp4,original,0,c23,val,25.0,385
006,original/006.mp4,original,0,c23,train,30.0,310
007,original/007.mp4,original,0,c23,train,25.0,505
008,original/008.mp4,original,0,c23,train,25.0,637
009,original/009.mp4,original,0,c23,val,30.0,588
010,original/010.mp4,original,0,c23,val,25.0,474
011,original/011.mp4,original,0,c23,train,24.0,632
012,original/012.mp4,original,0,c23,test,25.0,363
013,original/013.mp4,original,0,c23,train,25.0,332
014,original/014.mp4,original,0,c23,train,30.0,676
015,original/015.mp4,original,0,c23,train,30.0,437
016,original/016.mp4,original,0,c23,train,30.0,678
017,original/017.mp4,original,0,c23,train,30.0,398
018,original/018.mp4,original,0,c23,train,30.0,432
019,original/019.mp4,original,0,c23,train,30.0,1385
020,original/020.mp4,original,0,c23,train,25.0,390
021,original/021.mp4,original,0,c23,train,30.0,431
022,original/022.mp4,original,0,c23,train,30.0,325
023,original/023.mp4,original,0,c23,train,25.0,553
024,original/024.mp4,original,0,c23,val,25.0,306
025,original/025.mp4,original,0,c23,train,30.0,747
026,original/026.mp4,original,0,c23,train,25.0,322
027,original/027.mp4,original,0,c23,train,30.0,315
028,original/028.mp4,original,0,c23,train,30.0,434
029,original/029.mp4,original,0,c23,train,25.0,416
030,original/030.mp4,original,0,c23,train,30.0,297
031,original/031.mp4,original,0,c23,train,30.0,482
032,original/032.mp4,original,0,c23,train,30.0,310
033,original/033.mp4,original,0,c23,train,25.0,809
034,original/034.mp4,original,0,c23,val,30.0,407
035,original/035.mp4,original,0,c23,train,25.0,423
036,original/036.mp4,original,0,c23,train,25.0,337
037,original/037.mp4,original,0,c23,train,25.0,454
038,original/038.mp4,original,0,c23,train,30.0,305
039,original/039.mp4,original,0,c23,train,30.0,609
040,original/040.mp4,original,0,c23,train,25.0,548
041,original/041.mp4,original,0,c23,train,25.0,349
042,original/042.mp4,original,0,c23,train,15.0,338
043,original/043.mp4,original,0,c23,train,30.0,495
044,original/044.mp4,original,0,c23,val,30.0,335
045,original/045.mp4,original,0,c23,test,25.0,350
046,original/046.mp4,original,0,c23,train,30.0,504
047,original/047.mp4,original,0,c23,train,30.0,319
048,original/048.mp4,original,0,c23,train,25.0,485
049,original/049.mp4,original,0,c23,train,30.0,360
050,original/050.mp4,original,0,c23,train,25.0,530
051,original/051.mp4,original,0,c23,train,25.0,717
052,original/052.mp4,original,0,c23,train,30.0,323
053,original/053.mp4,original,0,c23,train,25.0,417
054,original/054.mp4,original,0,c23,test,30.0,368
055,original/055.mp4,original,0,c23,val,30.0,394
056,original/056.mp4,original,0,c23,train,25.0,373
057,original/057.mp4,original,0,c23,train,25.0,431
058,original/058.mp4,original,0,c23,train,30.0,669
059,original/059.mp4,original,0,c23,train,25.0,721
060,original/060.mp4,original,0,c23,train,25.0,844
061,original/061.mp4,original,0,c23,train,25.0,337
062,original/062.mp4,original,0,c23,train,30.0,423
063,original/063.mp4,original,0,c23,train,25.0,930
064,original/064.mp4,original,0,c23,val,25.0,402
065,original/065.mp4,original,0,c23,train,25.0,442
066,original/066.mp4,original,0,c23,train,30.0,435
067,original/067.mp4,original,0,c23,train,30.0,538
068,original/068.mp4,original,0,c23,train,30.0,401
069,original/069.mp4,original,0,c23,train,30.0,774
070,original/070.mp4,original,0,c23,train,25.0,367
071,original/071.mp4,original,0,c23,train,30.0,453
072,original/072.mp4,original,0,c23,train,25.0,311
073,original/073.mp4,original,0,c23,train,25.0,703
074,original/074.mp4,original,0,c23,train,25.0,345
075,original/075.mp4,original,0,c23,train,30.0,613
076,original/076.mp4,original,0,c23,val,30.0,329
077,original/077.mp4,original,0,c23,train,25.0,611
078,original/078.mp4,original,0,c23,train,25.0,523
079,original/079.mp4,original,0,c23,train,30.0,424
080,original/080.mp4,original,0,c23,train,25.0,483
081,original/081.mp4,original,0,c23,train,25.0,1170
082,original/082.mp4,original,0,c23,train,25.0,316
083,original/083.mp4,original,0,c23,train,30.0,545
084,original/084.mp4,original,0,c23,train,24.0,375
085,original/085.mp4,original,0,c23,train,25.0,329
086,original/086.mp4,original,0,c23,val,30.0,935
087,original/087.mp4,original,0,c23,train,25.0,309
088,original/088.mp4,original,0,c23,train,25.0,665
089,original/089.mp4,original,0,c23,train,25.0,751
090,original/090.mp4,original,0,c23,train,30.0,687
091,original/091.mp4,original,0,c23,train,30.0,639
092,original/092.mp4,original,0,c23,train,25.0,460
093,original/093.mp4,original,0,c23,val,24.0,308
094,original/094.mp4,original,0,c23,train,25.0,559
095,original/095.mp4,original,0,c23,test,25.0,1006
096,original/096.mp4,original,0,c23,train,30.0,504
097,original/097.mp4,original,0,c23,train,25.0,478
098,original/098.mp4,original,0,c23,train,25.0,299
099,original/099.mp4,original,0,c23,train,25.0,613
100,original/100.mp4,original,0,c23,test,25.0,423
101,original/101.mp4,original,0,c23,train,30.0,1148
102,original/102.mp4,original,0,c23,train,25.0,389
103,original/103.mp4,original,0,c23,train,25.0,595
104,original/104.mp4,original,0,c23,val,30.0,462
105,original/105.mp4,original,0,c23,train,30.0,300
106,original/106.mp4,original,0,c23,train,30.0,356
107,original/107.mp4,original,0,c23,train,25.0,556
108,original/108.mp4,original,0,c23,train,30.0,300
109,original/109.mp4,original,0,c23,train,25.0,298
110,original/110.mp4,original,0,c23,train,30.0,565
111,original/111.mp4,original,0,c23,train,25.0,433
112,original/112.mp4,original,0,c23,train,30.0,418
113,original/113.mp4,original,0,c23,train,25.0,841
114,original/114.mp4,original,0,c23,train,25.0,1269
115,original/115.mp4,original,0,c23,train,30.0,320
116,original/116.mp4,original,0,c23,val,30.0,327
117,original/117.mp4,original,0,c23,val,25.0,548
118,original/118.mp4,original,0,c23,train,25.0,352
119,original/119.mp4,original,0,c23,train,30.0,502
120,original/120.mp4,original,0,c23,test,25.0,405
121,original/121.mp4,original,0,c23,train,24.0,553
122,original/122.mp4,original,0,c23,train,30.0,309
123,original/123.mp4,original,0,c23,train,29.0,514
124,original/124.mp4,original,0,c23,test,25.0,318
125,original/125.mp4,original,0,c23,train,30.0,500
126,original/126.mp4,original,0,c23,train,30.0,328
127,original/127.mp4,original,0,c23,test,30.0,864
128,original/128.mp4,original,0,c23,train,25.0,735
129,original/129.mp4,original,0,c23,train,30.0,330
130,original/130.mp4,original,0,c23,train,25.0,662
131,original/131.mp4,original,0,c23,train,15.0,306
132,original/132.mp4,original,0,c23,train,25.0,413
133,original/133.mp4,original,0,c23,train,30.0,767
134,original/134.mp4,original,0,c23,train,30.0,346
135,original/135.mp4,original,0,c23,train,24.0,327
136,original/136.mp4,original,0,c23,train,30.0,611
137,original/137.mp4,original,0,c23,train,25.0,606
138,original/138.mp4,original,0,c23,train,25.0,410
139,original/139.mp4,original,0,c23,train,25.0,378
140,original/140.mp4,original,0,c23,train,25.0,485
141,original/141.mp4,original,0,c23,train,30.0,508
142,original/142.mp4,original,0,c23,train,25.0,962
143,original/143.mp4,original,0,c23,train,25.0,414
144,original/144.mp4,original,0,c23,train,29.0,344
145,original/145.mp4,original,0,c23,train,15.0,475
146,original/146.mp4,original,0,c23,train,24.0,1003
147,original/147.mp4,original,0,c23,train,30.0,667
148,original/148.mp4,original,0,c23,train,30.0,475
149,original/149.mp4,original,0,c23,val,25.0,363
150,original/150.mp4,original,0,c23,train,25.0,456
151,original/151.mp4,original,0,c23,train,30.0,347
152,original/152.mp4,original,0,c23,train,25.0,313
153,original/153.mp4,original,0,c23,train,25.0,732
154,original/154.mp4,original,0,c23,train,30.0,594
155,original/155.mp4,original,0,c23,train,25.0,829
156,original/156.mp4,original,0,c23,train,25.0,518
157,original/157.mp4,original,0,c23,train,25.0,486
158,original/158.mp4,original,0,c23,train,30.0,444
159,original/159.mp4,original,0,c23,train,25.0,325
160,original/160.mp4,original,0,c23,val,30.0,534
161,original/161.mp4,original,0,c23,train,30.0,369
162,original/162.mp4,original,0,c23,train,30.0,685
163,original/163.mp4,original,0,c23,train,30.0,304
164,original/164.mp4,original,0,c23,val,25.0,1021
165,original/165.mp4,original,0,c23,train,25.0,387
166,original/166.mp4,original,0,c23,train,25.0,756
167,original/167.mp4,original,0,c23,train,25.0,341
168,original/168.mp4,original,0,c23,train,30.0,1228
169,original/169.mp4,original,0,c23,train,30.0,649
170,original/170.mp4,original,0,c23,train,30.0,504
171,original/171.mp4,original,0,c23,train,30.0,541
172,original/172.mp4,original,0,c23,train,30.0,752
173,original/173.mp4,original,0,c23,val,30.0,721
174,original/174.mp4,original,0,c23,test,60.0,414
175,original/175.mp4,original,0,c23,train,25.0,504
176,original/176.mp4,original,0,c23,train,30.0,376
177,original/177.mp4,original,0,c23,train,25.0,410
178,original/178.mp4,original,0,c23,train,25.0,521
179,original/179.mp4,original,0,c23,train,30.0,1260
180,original/180.mp4,original,0,c23,train,30.0,569
181,original/181.mp4,original,0,c23,train,30.0,478
182,original/182.mp4,original,0,c23,train,30.0,620
183,original/183.mp4,original,0,c23,train,30.0,390
184,original/184.mp4,original,0,c23,train,25.0,1254
185,original/185.mp4,original,0,c23,test,25.0,875
186,original/186.mp4,original,0,c23,train,30.0,334
187,original/187.mp4,original,0,c23,train,30.0,986
188,original/188.mp4,original,0,c23,train,30.0,310
189,original/189.mp4,original,0,c23,train,25.0,512
190,original/190.mp4,original,0,c23,val,30.0,331
191,original/191.mp4,original,0,c23,train,30.0,372
192,original/192.mp4,original,0,c23,train,30.0,287
193,original/193.mp4,original,0,c23,val,30.0,372
194,original/194.mp4,original,0,c23,train,25.0,567
195,original/195.mp4,original,0,c23,train,25.0,333
196,original/196.mp4,original,0,c23,train,25.0,426
197,original/197.mp4,original,0,c23,train,25.0,880
198,original/198.mp4,original,0,c23,train,30.0,392
199,original/199.mp4,original,0,c23,train,30.0,368
200,original/200.mp4,original,0,c23,train,25.0,719
201,original/201.mp4,original,0,c23,train,25.0,863
202,original/202.mp4,original,0,c23,train,25.0,323
203,original/203.mp4,original,0,c23,test,25.0,446
204,original/204.mp4,original,0,c23,train,30.0,515
205,original/205.mp4,original,0,c23,train,25.0,307
206,original/206.mp4,original,0,c23,train,25.0,714
207,original/207.mp4,original,0,c23,train,24.0,346
208,original/208.mp4,original,0,c23,train,25.0,465
209,original/209.mp4,original,0,c23,train,30.0,337
210,original/210.mp4,original,0,c23,train,30.0,839
211,original/211.mp4,original,0,c23,test,25.0,527
212,original/212.mp4,original,0,c23,train,30.0,415
213,original/213.mp4,original,0,c23,train,30.0,378
214,original/214.mp4,original,0,c23,test,30.0,462
215,original/215.mp4,original,0,c23,train,25.0,588
216,original/216.mp4,original,0,c23,train,25.0,476
217,original/217.mp4,original,0,c23,train,25.0,702
218,original/218.mp4,original,0,c23,val,25.0,353
219,original/219.mp4,original,0,c23,test,25.0,350
220,original/220.mp4,original,0,c23,val,25.0,357
221,original/221.mp4,original,0,c23,train,25.0,718
222,original/222.mp4,original,0,c23,test,30.0,407
223,original/223.mp4,original,0,c23,train,60.0,336
224,original/224.mp4,original,0,c23,train,25.0,488
225,original/225.mp4,original,0,c23,val,30.0,304
226,original/226.mp4,original,0,c23,train,30.0,328
227,original/227.mp4,original,0,c23,train,30.0,441
228,original/228.mp4,original,0,c23,train,25.0,556
229,original/229.mp4,original,0,c23,train,25.0,392
230,original/230.mp4,original,0,c23,train,30.0,372
231,original/231.mp4,original,0,c23,train,25.0,573
232,original/232.mp4,original,0,c23,train,30.0,574
233,original/233.mp4,original,0,c23,test,30.0,675
234,original/234.mp4,original,0,c23,train,30.0,528
235,original/235.mp4,original,0,c23,train,25.0,312
236,original/236.mp4,original,0,c23,train,25.0,651
237,original/237.mp4,original,0,c23,train,25.0,757
238,original/238.mp4,original,0,c23,train,25.0,622
239,original/239.mp4,original,0,c23,train,25.0,588
240,original/240.mp4,original,0,c23,train,30.0,1274
241,original/241.mp4,original,0,c23,val,30.0,292
242,original/242.mp4,original,0,c23,test,30.0,331
243,original/243.mp4,original,0,c23,val,25.0,387
244,original/244.mp4,original,0,c23,train,25.0,557
245,original/245.mp4,original,0,c23,train,25.0,334
246,original/246.mp4,original,0,c23,train,30.0,496
247,original/247.mp4,original,0,c23,train,25.0,399
248,original/248.mp4,original,0,c23,train,30.0,496
249,original/249.mp4,original,0,c23,train,30.0,632
250,original/250.mp4,original,0,c23,train,25.0,564
251,original/251.mp4,original,0,c23,train,25.0,346
252,original/252.mp4,original,0,c23,train,25.0,572
253,original/253.mp4,original,0,c23,val,30.0,501
254,original/254.mp4,original,0,c23,val,25.0,427
255,original/255.mp4,original,0,c23,val,30.0,470
256,original/256.mp4,original,0,c23,test,24.0,546
257,original/257.mp4,original,0,c23,test,25.0,763
258,original/258.mp4,original,0,c23,train,30.0,498
259,original/259.mp4,original,0,c23,test,25.0,444
260,original/260.mp4,original,0,c23,train,25.0,302
261,original/261.mp4,original,0,c23,train,25.0,677
262,original/262.mp4,original,0,c23,train,25.0,397
263,original/263.mp4,original,0,c23,train,30.0,300
264,original/264.mp4,original,0,c23,train,30.0,455
265,original/265.mp4,original,0,c23,test,25.0,552
266,original/266.mp4,original,0,c23,train,25.0,465
267,original/267.mp4,original,0,c23,train,30.0,306
268,original/268.mp4,original,0,c23,train,30.0,1465
269,original/269.mp4,original,0,c23,train,30.0,387
270,original/270.mp4,original,0,c23,train,25.0,311
271,original/271.mp4,original,0,c23,train,30.0,490
272,original/272.mp4,original,0,c23,train,30.0,323
273,original/273.mp4,original,0,c23,train,30.0,322
274,original/274.mp4,original,0,c23,val,30.0,474
275,original/275.mp4,original,0,c23,train,25.0,424
276,original/276.mp4,original,0,c23,train,25.0,331
277,original/277.mp4,original,0,c23,train,30.0,966
278,original/278.mp4,original,0,c23,train,25.0,449
279,original/279.mp4,original,0,c23,val,30.0,906
280,original/280.mp4,original,0,c23,train,30.0,606
281,original/281.mp4,original,0,c23,train,30.0,309
282,original/282.mp4,original,0,c23,train,25.0,594
283,original/283.mp4,original,0,c23,train,30.0,966
284,original/284.mp4,original,0,c23,train,30.0,483
285,original/285.mp4,original,0,c23,train,30.0,383
286,original/286.mp4,original,0,c23,train,30.0,668
287,original/287.mp4,original,0,c23,train,30.0,475
288,original/288.mp4,original,0,c23,train,25.0,543
289,original/289.mp4,original,0,c23,train,25.0,597
290,original/290.mp4,original,0,c23,test,30.0,422
291,original/291.mp4,original,0,c23,train,30.0,330
292,original/292.mp4,original,0,c23,train,30.0,425
293,original/293.mp4,original,0,c23,train,25.0,758
294,original/294.mp4,original,0,c23,train,30.0,604
295,original/295.mp4,original,0,c23,train,25.0,411
296,original/296.mp4,original,0,c23,val,25.0,336
297,original/297.mp4,original,0,c23,train,25.0,390
298,original/298.mp4,original,0,c23,train,30.0,569
299,original/299.mp4,original,0,c23,test,15.0,314
300,original/300.mp4,original,0,c23,train,25.0,598
301,original/301.mp4,original,0,c23,train,25.0,763
302,original/302.mp4,original,0,c23,train,25.0,875
303,original/303.mp4,original,0,c23,train,25.0,571
304,original/304.mp4,original,0,c23,train,25.0,610
305,original/305.mp4,original,0,c23,train,25.0,843
306,original/306.mp4,original,0,c23,train,25.0,728
307,original/307.mp4,original,0,c23,train,25.0,378
308,original/308.mp4,original,0,c23,train,30.0,502
309,original/309.mp4,original,0,c23,val,25.0,850
310,original/310.mp4,original,0,c23,train,25.0,375
311,original/311.mp4,original,0,c23,train,30.0,368
312,original/312.mp4,original,0,c23,train,30.0,428
313,original/313.mp4,original,0,c23,train,30.0,481
314,original/314.mp4,original,0,c23,train,30.0,413
315,original/315.mp4,original,0,c23,train,30.0,304
316,original/316.mp4,original,0,c23,train,30.0,566
317,original/317.mp4,original,0,c23,train,30.0,682
318,original/318.mp4,original,0,c23,train,25.0,475
319,original/319.mp4,original,0,c23,train,25.0,717
320,original/320.mp4,original,0,c23,train,30.0,504
321,original/321.mp4,original,0,c23,train,25.0,567
322,original/322.mp4,original,0,c23,train,30.0,313
323,original/323.mp4,original,0,c23,train,25.0,456
324,original/324.mp4,original,0,c23,train,25.0,1249
325,original/325.mp4,original,0,c23,train,30.0,1421
326,original/326.mp4,original,0,c23,train,25.0,914
327,original/327.mp4,original,0,c23,test,30.0,495
328,original/328.mp4,original,0,c23,test,30.0,319
329,original/329.mp4,original,0,c23,train,30.0,415
330,original/330.mp4,original,0,c23,test,30.0,407
331,original/331.mp4,original,0,c23,train,25.0,469
332,original/332.mp4,original,0,c23,test,25.0,695
333,original/333.mp4,original,0,c23,train,30.0,429
334,original/334.mp4,original,0,c23,train,25.0,1339
335,original/335.mp4,original,0,c23,val,30.0,384
336,original/336.mp4,original,0,c23,train,25.0,507
337,original/337.mp4,original,0,c23,train,25.0,331
338,original/338.mp4,original,0,c23,train,25.0,889
339,original/339.mp4,original,0,c23,train,30.0,457
340,original/340.mp4,original,0,c23,train,30.0,293
341,original/341.mp4,original,0,c23,train,30.0,827
342,original/342.mp4,original,0,c23,train,25.0,302
343,original/343.mp4,original,0,c23,train,25.0,299
344,original/344.mp4,original,0,c23,test,25.0,631
345,original/345.mp4,original,0,c23,train,25.0,423
346,original/346.mp4,original,0,c23,train,30.0,615
347,original/347.mp4,original,0,c23,train,30.0,458
348,original/348.mp4,original,0,c23,train,25.0,414
349,original/349.mp4,original,0,c23,train,25.0,471
350,original/350.mp4,original,0,c23,train,25.0,405
351,original/351.mp4,original,0,c23,test,30.0,684
352,original/352.mp4,original,0,c23,train,25.0,421
353,original/353.mp4,original,0,c23,train,30.0,358
354,original/354.mp4,original,0,c23,train,30.0,460
355,original/355.mp4,original,0,c23,train,30.0,499
356,original/356.mp4,original,0,c23,train,25.0,558
357,original/357.mp4,original,0,c23,test,30.0,346
358,original/358.mp4,original,0,c23,train,30.0,534
359,original/359.mp4,original,0,c23,train,30.0,456
360,original/360.mp4,original,0,c23,test,25.0,385
361,original/361.mp4,original,0,c23,train,30.0,455
362,original/362.mp4,original,0,c23,train,30.0,455
363,original/363.mp4,original,0,c23,train,25.0,473
364,original/364.mp4,original,0,c23,test,25.0,648
365,original/365.mp4,original,0,c23,train,25.0,369
366,original/366.mp4,original,0,c23,train,25.0,404
367,original/367.mp4,original,0,c23,train,25.0,649
368,original/368.mp4,original,0,c23,test,30.0,761
369,original/369.mp4,original,0,c23,train,30.0,320
370,original/370.mp4,original,0,c23,train,30.0,396
371,original/371.mp4,original,0,c23,train,25.0,718
372,original/372.mp4,original,0,c23,train,25.0,486
373,original/373.mp4,original,0,c23,val,25.0,602
374,original/374.mp4,original,0,c23,train,25.0,586
375,original/375.mp4,original,0,c23,train,25.0,353
376,original/376.mp4,original,0,c23,train,25.0,515
377,original/377.mp4,original,0,c23,train,30.0,398
378,original/378.mp4,original,0,c23,train,30.0,761
379,original/379.mp4,original,0,c23,train,30.0,341
380,original/380.mp4,original,0,c23,val,30.0,455
381,original/381.mp4,original,0,c23,train,25.0,578
382,original/382.mp4,original,0,c23,train,25.0,313
383,original/383.mp4,original,0,c23,train,30.0,465
384,original/384.mp4,original,0,c23,train,25.0,462
385,original/385.mp4,original,0,c23,test,30.0,349
386,original/386.mp4,original,0,c23,train,30.0,449
