key,video_id,frame_path,category,video_name,label,binary_label,split,frame_number,original_frame_index,timestamp,video_fps,extraction_fps,width,height,face_detected,num_faces,face_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_source,landmarks,alignment_mode,crop_scale,align_status,crop_status,crop_x1,crop_y1,crop_x2,crop_y2,crop_size,crop_source,aligned_width,aligned_height,aligned_size,align_canvas_width,align_canvas_height,align_canvas_size,affine_matrix,image_format,detect_every_k
original/006/006_frame_00015,original/006,original/006_frame_00015.jpg,original,006,real,1,train,15,90,3.0,30.0,5,1280,720,1,1,0.999303,532,132,732,412,detected,"{'left_eye': [645.75927734375, 239.31256103515625], 'right_eye': [563.5094604492188, 254.18678283691406], 'nose': [594.0958251953125, 304.8005065917969], 'mouth_left': [656.34033203125, 340.5356750488281], 'mouth_right': [592.2732543945312, 352.6602783203125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,111,144,241,274,130,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3079203710284395, -0.06516146609447215, -0.437159173444968], [0.06516146609447215, 0.3079203710284395, 84.07567829669529]]",.jpg,5
original/006/006_frame_00016,original/006,original/006_frame_00016.jpg,original,006,real,1,train,16,96,3.2,30.0,5,1280,720,1,1,0.999303,539,128,739,408,interpolated,"{'left_eye': [656.0009399414063, 236.4078308105469], 'right_eye': [572.601318359375, 249.3408630371094], 'nose': [604.6905395507813, 301.63789672851567], 'mouth_left': [664.734423828125, 337.1598815917969], 'mouth_right': [599.5965942382812, 347.7327087402344]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,112,146,239,272,127,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3001269935390535, -0.06227355258313705, 0.4791840530515401], [0.06227355258313705, 0.3001269935390535, 88.74818708473049]]",.jpg,5
original/006/006_frame_00017,original/006,original/006_frame_00017.jpg,original,006,real,1,train,17,102,3.4,30.0,5,1280,720,1,1,0.999303,546,124,746,404,interpolated,"{'left_eye': [666.2426025390625, 233.5031005859375], 'right_eye': [581.6931762695312, 244.4949432373047], 'nose': [615.28525390625, 298.47528686523435], 'mouth_left': [673.1285156250001, 333.7840881347656], 'mouth_right': [606.9199340820312, 342.8051391601563]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.28020505240128674, -0.7288524845327315, 230.07801969198982], [0.7288524845327315, 0.28020505240128674, -305.9227849847416]]",.jpg,5
original/006/006_frame_00018,original/006,original/006_frame_00018.jpg,original,006,real,1,train,18,108,3.6,30.0,5,1280,720,1,1,0.999303,554,120,752,400,interpolated,"{'left_eye': [676.4842651367187, 230.59837036132814], 'right_eye': [590.7850341796875, 239.6490234375], 'nose': [625.8799682617188, 295.31267700195315], 'mouth_left': [681.5226074218749, 330.4082946777344], 'mouth_right': [614.2432739257813, 337.8775695800781]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2799046975004615, -0.7246090695178834, 223.53787206578644], [0.7246090695178834, 0.2799046975004615, -308.47550412865724]]",.jpg,5
original/006/006_frame_00019,original/006,original/006_frame_00019.jpg,original,006,real,1,train,19,114,3.8,30.0,5,1280,720,1,1,0.999303,561,116,759,396,interpolated,"{'left_eye': [686.725927734375, 227.69364013671876], 'right_eye': [599.8768920898438, 234.8031036376953], 'nose': [636.4746826171875, 292.1500671386719], 'mouth_left': [689.9166992187501, 327.0325012207031], 'mouth_right': [621.5666137695313, 332.95000000000005]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.16056482467061045, -1.1828524911473162, 404.7223437193857], [1.1828524911473162, 0.16056482467061045, -589.6002512332273]]",.jpg,5
original/006/006_frame_00020,original/006,original/006_frame_00020.jpg,original,006,real,1,train,20,120,4.0,30.0,5,1280,720,1,1,0.999456,568,112,766,392,detected,"{'left_eye': [696.9675903320312, 224.78890991210938], 'right_eye': [608.96875, 229.95718383789062], 'nose': [647.0693969726562, 288.9874572753906], 'mouth_left': [698.310791015625, 323.6567077636719], 'mouth_right': [628.8899536132812, 328.0224304199219]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.17305832669601312, -1.1765827216542426, 388.8309082584721], [1.1765827216542426, 0.17305832669601312, -599.4872903100488]]",.jpg,5
original/006/006_frame_00021,original/006,original/006_frame_00021.jpg,original,006,real,1,train,21,126,4.2,30.0,5,1280,720,1,1,0.999456,572,112,770,392,interpolated,"{'left_eye': [703.5389038085938, 225.07049865722658], 'right_eye': [614.4043701171875, 229.48094482421877], 'nose': [653.5327392578125, 288.1110717773438], 'mouth_left': [703.1695068359376, 323.7536315917969], 'mouth_right': [632.75771484375, 327.4472778320313]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18040011938616465, -1.1779444211786125, 382.9298189035264], [1.1779444211786125, 0.18040011938616465, -608.9407801764002]]",.jpg,5
original/006/006_frame_00022,original/006,original/006_frame_00022.jpg,original,006,real,1,train,22,132,4.4,30.0,5,1280,720,1,1,0.999456,576,112,775,391,interpolated,"{'left_eye': [710.1102172851563, 225.35208740234376], 'right_eye': [619.8399902343749, 229.00470581054688], 'nose': [659.9960815429688, 287.23468627929685], 'mouth_left': [708.0282226562499, 323.8505554199219], 'mouth_right': [636.6254760742188, 326.87212524414065]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18769459475831884, -1.1788112890866758, 376.83833890363735], [1.1788112890866758, 0.18769459475831884, -618.0622223832792]]",.jpg,5
original/006/006_frame_00023,original/006,original/006_frame_00023.jpg,original,006,real,1,train,23,138,4.6,30.0,5,1280,720,1,1,0.999456,580,112,779,391,interpolated,"{'left_eye': [716.6815307617187, 225.63367614746093], 'right_eye': [625.2756103515625, 228.52846679687502], 'nose': [666.459423828125, 286.35830078125], 'mouth_left': [712.8869384765626, 323.9474792480469], 'mouth_right': [640.4932373046875, 326.29697265625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.19493213841822069, -1.1791794651713434, 370.5632571260423], [1.1791794651713434, 0.19493213841822069, -626.8381211878451]]",.jpg,5
original/006/006_frame_00024,original/006,original/006_frame_00024.jpg,original,006,real,1,train,24,144,4.8,30.0,5,1280,720,1,1,0.999456,584,112,784,390,interpolated,"{'left_eye': [723.2528442382813, 225.91526489257814], 'right_eye': [630.7112304687499, 228.0522277832031], 'nose': [672.9227661132812, 285.48191528320314], 'mouth_left': [717.7456542968749, 324.0444030761719], 'mouth_right': [644.3609985351562, 325.72182006835936]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.20210338186437332, -1.1790464191657322, 364.1117316315964], [1.1790464191657322, 0.20210338186437332, -635.2558168391313]]",.jpg,5
original/006/006_frame_00025,original/006,original/006_frame_00025.jpg,original,006,real,1,train,25,150,5.0,30.0,5,1280,720,1,1,0.999472,588,112,788,390,detected,"{'left_eye': [729.8241577148438, 226.1968536376953], 'right_eye': [636.1468505859375, 227.57598876953125], 'nose': [679.3861083984375, 284.60552978515625], 'mouth_left': [722.6043701171875, 324.1413269042969], 'mouth_right': [648.228759765625, 325.14666748046875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.20919892810631238, -1.178410869826674, 357.49156020811625], [1.178410869826674, 0.20919892810631238, -643.3035081783314]]",.jpg,5
original/006/006_frame_00026,original/006,original/006_frame_00026.jpg,original,006,real,1,train,26,156,5.2,30.0,5,1280,720,1,1,0.999112,588,112,788,391,interpolated,"{'left_eye': [729.4995239257813, 226.8326599121094], 'right_eye': [635.9536743164062, 228.37064208984376], 'nose': [678.9664794921875, 285.319775390625], 'mouth_left': [723.02216796875, 324.5138610839844], 'mouth_right': [648.2166870117187, 325.67470703125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.20251684536872566, -1.1785579669042845, 362.8245150016199], [1.1785579669042845, 0.20251684536872566, -641.591046549551]]",.jpg,5
original/006/006_frame_00027,original/006,original/006_frame_00027.jpg,original,006,real,1,train,27,162,5.4,30.0,5,1280,720,1,1,0.999112,588,113,789,392,interpolated,"{'left_eye': [729.1748901367187, 227.46846618652341], 'right_eye': [635.760498046875, 229.16529541015626], 'nose': [678.5468505859376, 286.0340209960938], 'mouth_left': [723.4399658203125, 324.8863952636719], 'mouth_right': [648.2046142578125, 326.20274658203124]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.19583485127705988, -1.1785724095176366, 368.119596324634], [1.1785724095176366, 0.19583485127705988, -639.7801070305671]]",.jpg,5
original/006/006_frame_00028,original/006,original/006_frame_00028.jpg,original,006,real,1,train,28,168,5.6,30.0,5,1280,720,1,1,0.999112,588,113,789,392,interpolated,"{'left_eye': [728.8502563476563, 228.1042724609375], 'right_eye': [635.5673217773438, 229.95994873046874], 'nose': [678.1272216796874, 286.7482666015625], 'mouth_left': [723.857763671875, 325.25892944335936], 'mouth_right': [648.1925415039062, 326.7307861328125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18915508081904103, -1.1784541807245503, 373.375075831418], [1.1784541807245503, 0.18915508081904103, -637.8712991922005]]",.jpg,5
original/006/006_frame_00029,original/006,original/006_frame_00029.jpg,original,006,real,1,train,29,174,5.8,30.0,5,1280,720,1,1,0.999112,588,114,790,393,interpolated,"{'left_eye': [728.5256225585937, 228.74007873535157], 'right_eye': [635.3741455078125, 230.75460205078127], 'nose': [677.7075927734375, 287.46251220703124], 'mouth_left': [724.2755615234375, 325.6314636230469], 'mouth_right': [648.18046875, 327.2588256835937]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18248014839789692, -1.1782053042807628, 378.589510086168], [1.1782053042807628, 0.18248014839789692, -635.8667648061725]]",.jpg,5
original/006/006_frame_00030,original/006,original/006_frame_00030.jpg,original,006,real,1,train,30,180,6.0,30.0,5,1280,720,1,1,0.999112,588,114,790,394,detected,"{'left_eye': [728.2009887695312, 229.37588500976562], 'right_eye': [635.1809692382812, 231.54925537109375], 'nose': [677.2879638671875, 288.1767578125], 'mouth_left': [724.693359375, 326.0039978027344], 'mouth_right': [648.1683959960938, 327.786865234375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.17581214976474452, -1.1778259459570493, 383.7612538620628], [1.1778259459570493, 0.17581214976474452, -633.7672381540913]]",.jpg,5
original/006/006_frame_00031,original/006,original/006_frame_00031.jpg,original,006,real,1,train,31,186,6.2,30.0,5,1280,720,1,1,0.999112,588,114,789,393,interpolated,"{'left_eye': [727.5992553710937, 230.50596923828127], 'right_eye': [634.8436645507812, 231.94841613769535], 'nose': [675.9919799804688, 288.3949890136719], 'mouth_left': [723.4537475585938, 325.5951110839844], 'mouth_right': [646.4840576171875, 326.69091796875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.17842067891320534, -1.1880083947837439, 385.11388615519496], [1.1880083947837439, 0.17842067891320534, -640.291781034774]]",.jpg,5
original/006/006_frame_00032,original/006,original/006_frame_00032.jpg,original,006,real,1,train,32,192,6.4,30.0,5,1280,720,1,1,0.999112,589,114,788,392,interpolated,"{'left_eye': [726.9975219726563, 231.63605346679685], 'right_eye': [634.5063598632812, 232.3475769042969], 'nose': [674.69599609375, 288.61322021484375], 'mouth_left': [722.2141357421874, 325.18622436523435], 'mouth_right': [644.7997192382812, 325.594970703125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18108328998605686, -1.1982926349782175, 386.46502030744335], [1.1982926349782175, 0.18108328998605686, -646.8813156257063]]",.jpg,5
original/006/006_frame_00033,original/006,original/006_frame_00033.jpg,original,006,real,1,train,33,198,6.6,30.0,5,1280,720,1,1,0.999112,589,114,788,390,interpolated,"{'left_eye': [726.3957885742187, 232.76613769531252], 'right_eye': [634.1690551757813, 232.74673767089845], 'nose': [673.4000122070313, 288.8314514160156], 'mouth_left': [720.9745239257813, 324.7773376464844], 'mouth_right': [643.115380859375, 324.4990234375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18380211469998226, -1.2086768115764903, 387.8128619383808], [1.2086768115764903, 0.18380211469998226, -653.5350313893732]]",.jpg,5
original/006/006_frame_00034,original/006,original/006_frame_00034.jpg,original,006,real,1,train,34,204,6.8,30.0,5,1280,720,1,1,0.999112,590,114,787,389,interpolated,"{'left_eye': [725.7940551757813, 233.89622192382814], 'right_eye': [633.8317504882813, 233.14589843750002], 'nose': [672.1040283203125, 289.0496826171875], 'mouth_left': [719.7349121093749, 324.36845092773433], 'mouth_right': [641.4310424804687, 323.403076171875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.18657784700258223, -1.2191598458155744, 389.1568304270445], [1.2191598458155744, 0.18657784700258223, -660.2519715884679]]",.jpg,5
original/006/006_frame_00035,original/006,original/006_frame_00035.jpg,original,006,real,1,train,35,210,7.0,30.0,5,1280,720,1,1,0.999215,590,114,786,388,detected,"{'left_eye': [725.1923217773438, 235.02630615234375], 'right_eye': [633.4944458007812, 233.54505920410156], 'nose': [670.8080444335938, 289.2679138183594], 'mouth_left': [718.4953002929688, 323.9595642089844], 'mouth_right': [639.7467041015625, 322.30712890625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.1894127002579719, -1.2297393702744577, 390.4949428512253], [1.2297393702744577, 0.1894127002579719, -667.0310175994431]]",.jpg,5
original/006/006_frame_00036,original/006,original/006_frame_00036.jpg,original,006,real,1,train,36,216,7.2,30.0,5,1280,720,1,1,0.999215,589,113,786,388,interpolated,"{'left_eye': [725.0242431640626, 232.99837646484377], 'right_eye': [633.2588500976562, 231.82868957519534], 'nose': [671.1524414062501, 287.90629882812505], 'mouth_left': [718.27294921875, 323.6437683105469], 'mouth_right': [640.4637451171875, 322.27142333984375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.1971024310720626, -1.219486509372923, 381.0439794911803], [1.219486509372923, 0.1971024310720626, -662.019226208451]]",.jpg,5
original/006/006_frame_00037,original/006,original/006_frame_00037.jpg,original,006,real,1,train,37,222,7.4,30.0,5,1280,720,1,1,0.999215,588,112,786,389,interpolated,"{'left_eye': [724.8561645507812, 230.97044677734377], 'right_eye': [633.0232543945312, 230.11231994628906], 'nose': [671.4968383789062, 286.5446838378906], 'mouth_left': [718.0505981445312, 323.3279724121094], 'mouth_right': [641.1807861328125, 322.2357177734375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.20449682068533118, -1.209155304856191, 371.79396753733465], [1.209155304856191, 0.20449682068533118, -656.855273439573]]",.jpg,5
original/006/006_frame_00038,original/006,original/006_frame_00038.jpg,original,006,real,1,train,38,228,7.6,30.0,5,1280,720,1,1,0.999215,588,112,786,389,interpolated,"{'left_eye': [724.6880859375001, 228.94251708984376], 'right_eye': [632.7876586914062, 228.3959503173828], 'nose': [671.8412353515625, 285.1830688476563], 'mouth_left': [717.8282470703125, 323.0121765136719], 'mouth_right': [641.8978271484375, 322.20001220703125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2116021929400857, -1.1987590147781588, 362.7445898277379], [1.1987590147781588, 0.2116021929400857, -651.5509254460552]]",.jpg,5
original/006/006_frame_00039,original/006,original/006_frame_00039.jpg,original,006,real,1,train,39,234,7.8,30.0,5,1280,720,1,1,0.999215,587,111,786,390,interpolated,"{'left_eye': [724.5200073242187, 226.91458740234376], 'right_eye': [632.5520629882812, 226.67958068847656], 'nose': [672.1856323242187, 283.8214538574219], 'mouth_left': [717.6058959960938, 322.6963806152344], 'mouth_right': [642.6148681640625, 322.164306640625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.21842513069864244, -1.1883102321262273, 353.8950782758262], [1.1883102321262273, 0.21842513069864244, -646.1174346516032]]",.jpg,5
original/006/006_frame_00040,original/006,original/006_frame_00040.jpg,original,006,real,1,train,40,240,8.0,30.0,5,1280,720,1,1,0.999401,586,110,786,390,detected,"{'left_eye': [724.3519287109375, 224.88665771484375], 'right_eye': [632.3164672851562, 224.9632110595703], 'nose': [672.530029296875, 282.4598388671875], 'mouth_left': [717.383544921875, 322.3805847167969], 'mouth_right': [643.3319091796875, 322.12860107421875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.22497223182295004, -1.1778208616550825, 345.2444398988191], [1.1778208616550825, 0.22497223182295004, -640.5656681702826]]",.jpg,5
original/006/006_frame_00041,original/006,original/006_frame_00041.jpg,original,006,real,1,train,41,246,8.2,30.0,5,1280,720,1,1,0.999097,584,113,784,394,interpolated,"{'left_eye': [720.3765258789062, 227.55985412597659], 'right_eye': [629.1435302734376, 226.91909484863282], 'nose': [666.814892578125, 284.0518371582031], 'mouth_left': [712.3457641601562, 325.73073120117186], 'mouth_right': [638.978759765625, 324.904833984375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.24711689216148594, -1.1753823065133548, 333.49245475154856], [1.1753823065133548, 0.24711689216148594, -640.1592807417118]]",.jpg,5
original/006/006_frame_00042,original/006,original/006_frame_00042.jpg,original,006,real,1,train,42,252,8.4,30.0,5,1280,720,1,1,0.999097,583,116,781,398,interpolated,"{'left_eye': [716.401123046875, 230.23305053710936], 'right_eye': [625.9705932617187, 228.87497863769534], 'nose': [661.099755859375, 285.6438354492187], 'mouth_left': [707.3079833984375, 329.08087768554685], 'mouth_right': [634.6256103515625, 327.6810668945312]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.269059955592605, -1.1714763527851593, 321.65621356049706], [1.1714763527851593, 0.269059955592605, -638.8451350061239]]",.jpg,5
original/006/006_frame_00043,original/006,original/006_frame_00043.jpg,original,006,real,1,train,43,258,8.6,30.0,5,1280,720,1,1,0.999097,581,118,779,402,interpolated,"{'left_eye': [712.4257202148438, 232.9062469482422], 'right_eye': [622.79765625, 230.8308624267578], 'nose': [655.384619140625, 287.2358337402344], 'mouth_left': [702.2702026367188, 332.4310241699219], 'mouth_right': [630.2724609375, 330.4572998046875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2907201027385583, -1.1661096714027033, 309.778386404461], [1.1661096714027033, 0.2907201027385583, -636.6237054654621]]",.jpg,5
original/006/006_frame_00044,original/006,original/006_frame_00044.jpg,original,006,real,1,train,44,264,8.8,30.0,5,1280,720,1,1,0.999097,580,121,776,406,interpolated,"{'left_eye': [708.4503173828125, 235.57944335937498], 'right_eye': [619.6247192382813, 232.7867462158203], 'nose': [649.669482421875, 288.82783203125], 'mouth_left': [697.232421875, 335.78117065429683], 'mouth_right': [625.9193115234375, 333.23353271484376]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3120150603225315, -1.1593001959415208, 297.90400067761993], [1.1593001959415208, 0.3120150603225315, -633.5015208274233]]",.jpg,5
original/006/006_frame_00045,original/006,original/006_frame_00045.jpg,original,006,real,1,train,45,270,9.0,30.0,5,1280,720,1,1,0.999097,578,124,774,410,detected,"{'left_eye': [704.4749145507812, 238.2526397705078], 'right_eye': [616.4517822265625, 234.7426300048828], 'nose': [643.954345703125, 290.4198303222656], 'mouth_left': [692.1946411132812, 339.1313171386719], 'mouth_right': [621.566162109375, 336.009765625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.33286796591266515, -1.151076040957612, 286.07616893047805], [1.151076040957612, 0.33286796591266515, -629.4923911193857]]",.jpg,5
original/006/006_frame_00046,original/006,original/006_frame_00046.jpg,original,006,real,1,train,46,276,9.2,30.0,5,1280,720,1,1,0.999097,580,124,776,409,interpolated,"{'left_eye': [707.0947998046875, 237.612890625], 'right_eye': [618.9783935546875, 233.98273315429688], 'nose': [647.2903564453126, 289.65838012695315], 'mouth_left': [695.29423828125, 337.29066162109376], 'mouth_right': [623.6361572265625, 334.0671325683594]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.32431100644241045, -1.1593361725608184, 291.7572537007217], [1.1593361725608184, 0.32431100644241045, -635.5033574700894]]",.jpg,5
original/006/006_frame_00047,original/006,original/006_frame_00047.jpg,original,006,real,1,train,47,282,9.4,30.0,5,1280,720,1,1,0.999097,581,123,777,408,interpolated,"{'left_eye': [709.7146850585938, 236.9731414794922], 'right_eye': [621.5050048828125, 233.22283630371092], 'nose': [650.6263671875, 288.89692993164067], 'mouth_left': [698.3938354492188, 335.45000610351565], 'mouth_right': [625.70615234375, 332.12449951171874]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3155166741065093, -1.1674243069970704, 297.5777186087423], [1.1674243069970704, 0.3155166741065093, -641.4020309443044]]",.jpg,5
original/006/006_frame_00048,original/006,original/006_frame_00048.jpg,original,006,real,1,train,48,288,9.6,30.0,5,1280,720,1,1,0.999097,583,123,779,406,interpolated,"{'left_eye': [712.3345703125, 236.33339233398436], 'right_eye': [624.0316162109375, 232.462939453125], 'nose': [653.9623779296875, 288.13547973632814], 'mouth_left': [701.4934326171874, 333.6093505859375], 'mouth_right': [627.7761474609374, 330.18186645507814]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3064864896703584, -1.1753299543815374, 303.53623154457085], [1.1753299543815374, 0.3064864896703584, -647.181166717267]]",.jpg,5
original/006/006_frame_00049,original/006,original/006_frame_00049.jpg,original,006,real,1,train,49,294,9.8,30.0,5,1280,720,1,1,0.999097,584,122,780,405,interpolated,"{'left_eye': [714.9544555664063, 235.69364318847659], 'right_eye': [626.5582275390625, 231.70304260253906], 'nose': [657.298388671875, 287.37402954101566], 'mouth_left': [704.5930297851562, 331.76869506835936], 'mouth_right': [629.846142578125, 328.2392333984375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2972209905986675, -1.1830409020870756, 309.63175943828617], [1.1830409020870756, 0.2972209905986675, -652.8319957536354]]",.jpg,5
original/006/006_frame_00050,original/006,original/006_frame_00050.jpg,original,006,real,1,train,50,300,10.0,30.0,5,1280,720,1,1,0.99951,586,122,782,404,detected,"{'left_eye': [717.5743408203125, 235.05389404296875], 'right_eye': [629.0848388671875, 230.94314575195312], 'nose': [660.6343994140625, 286.6125793457031], 'mouth_left': [707.692626953125, 329.92803955078125], 'mouth_right': [631.9161376953125, 326.2966003417969]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2877225607611617, -1.190546515392197, 315.8624265087708], [1.190546515392197, 0.2877225607611617, -658.347144609113]]",.jpg,5
original/006/006_frame_00051,original/006,original/006_frame_00051.jpg,original,006,real,1,train,51,306,10.2,30.0,5,1280,720,1,1,0.999292,588,124,788,404,detected,"{'left_eye': [725.8269653320312, 239.33950805664062], 'right_eye': [634.412109375, 234.57032775878906], 'nose': [669.2470092773438, 291.6290588378906], 'mouth_left': [714.5139770507812, 334.1863098144531], 'mouth_right': [637.0056762695312, 330.0302429199219]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.27681374793419755, -1.1811869920930982, 323.64574253828823], [1.1811869920930982, 0.27681374793419755, -658.3986322102328]]",.jpg,5
original/004/004_frame_00000,original/004,original/004_frame_00000.jpg,original,004,real,1,train,0,0,0.0,25.0,5,1280,720,1,1,0.999376,724,122,856,296,detected,"{'left_eye': [804.455810546875, 188.70750427246094], 'right_eye': [745.8396606445312, 197.25624084472656], 'nose': [768.2916870117188, 231.4603271484375], 'mouth_left': [806.0684204101562, 254.962890625], 'mouth_right': [760.9462280273438, 261.83721923828125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,22,22,336,336,314,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.40694089287289026, -1.0766372629500787, 122.41069402428384], [1.0766372629500787, 0.40694089287289026, -694.6557968277367]]",.jpg,5
original/004/004_frame_00001,original/004,original/004_frame_00001.jpg,original,004,real,1,train,1,5,0.2,25.0,5,1280,720,1,1,0.999376,722,122,853,296,interpolated,"{'left_eye': [801.1314208984376, 189.46123657226562], 'right_eye': [743.5101440429687, 196.550830078125], 'nose': [764.4212646484375, 231.22904968261722], 'mouth_left': [801.6586059570312, 255.52102661132812], 'mouth_right': [757.3634033203125, 261.15500488281253]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,14,14,336,336,322,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.44776073609652406, -1.082452091572266, 93.64388296361707], [1.082452091572266, 0.44776073609652406, -704.8244048493012]]",.jpg,5
